"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"1994","Isole","Passengers carried","Thousand passengers","669",""
"1994","Sicilia","Passengers carried","Thousand passengers","487",""
"1994","Sardegna","Passengers carried","Thousand passengers","183",""
"1994","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"1994","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"1994","Cyprus","Passengers carried","Thousand passengers",":",""
"1994","Kypros","Passengers carried","Thousand passengers",":",""
"1994","Kypros","Passengers carried","Thousand passengers",":",""
"1994","Latvia","Passengers carried","Thousand passengers",":",""
"1994","Latvija","Passengers carried","Thousand passengers",":",""
